DELAY,RATE,MONTH,DAY,HOUR,TOPIC,UNIQUE USERS,THREAD,REPLYS,DEPTH,WIDTH,WORDS NUM,NUM QUESTION,NUM EXCLAMATION,COMPLEXITY,NUM COM E,FRAC E A,FRAC E C,QUESTION TL,EXCLAMATION TL,URL C,PUB TO APP,FC TO MIDNIGHT,DAY OF WEEK,WEEK OF MONTH,AUTHOR,Art Len,Art Neg,Art Pos,Art Hostile,20 Com Neg,20 Com Pos,20 Com Hostile,Art Sentiment Score,10 Com Sentiment Score,Volume
644,0.263157895,11,30,21,239,17,14,6,2,14,1616,12,1,4.9134,11,0,0,0,0,0,-23,477,2,5,394,0,0,0,0,67,58,39,0.614307,0.595935163,2.086359831
31,0.263157895,11,30,3,217,13,12,8,2,12,1816,11,1,5.2471,27,0,0,0,0,1,-41,231,2,5,81,0,0,0,0,80,56,55,0.614307,0.463707217,2.683947131
23,0.526315789,11,30,18,279,20,20,0,1,20,1437,22,3,5.0368,21,0,0,0,0,0,-26,1108,2,5,69,0,0,0,0,72,31,65,0.614307,0.485396855,2.687528961
141,0.022396417,11,28,13,516,18,17,3,2,17,1693,4,4,5.7057,19,0,0,0,0,0,-79,978,7,4,67,0,0,0,0,36,80,42,0.614307,0.602724469,1.643452676
28,0.350877193,12,1,21,516,20,19,1,2,19,2248,13,3,5.6093,17,0,0,0,0,0,1,1332,3,1,436,0,0,0,0,83,51,71,0.614307,0.213429747,2.745855195
385,0.526315789,12,1,3,516,19,20,0,1,20,1736,10,1,5.0581,3,0,0,0,0,1,-17,586,3,1,347,0,0,0,0,69,59,52,0.614307,0.84810382,2.204119983
63,0.035087719,12,2,7,516,20,19,1,2,19,1825,8,2,5.4777,9,0,0,0,0,1,9,483,4,1,92,0,0,0,0,49,85,40,0.614307,0.236248079,1.662757832
42,0.175438596,12,2,3,516,20,20,0,1,20,2468,17,0,5.7001,52,0,0,0,0,1,6,243,4,1,441,0,0,0,0,90,75,82,0.614307,0.400851318,2.408239965
100,0.012099214,12,2,7,86,14,12,8,2,12,1382,5,2,4.8967,26,0,0,0,0,1,-50,520,4,1,46,0,0,0,0,38,74,43,0.614307,0.640907926,1.361727836
78,0.08097166,11,30,9,160,19,15,5,2,15,1005,7,5,4.2607,12,0,0,0,0,0,-102,618,2,5,320,0,0,0,0,46,46,33,0.614307,0.605907459,2.511883361
24,0.263157895,12,3,3,86,20,19,1,2,19,1795,15,3,4.9519,15,0,0,1,0,1,-36,225,5,1,391,0,0,0,0,125,83,50,0.614307,0.440887506,2.814913181
75,0.009837678,12,4,10,160,17,13,7,2,13,1628,5,0,5.2087,5,0,0,0,0,0,-5,709,6,1,385,0,0,0,0,53,49,38,0.614307,0.627001118,1.556302501
26,0.263157895,12,4,9,160,16,12,8,2,12,2095,8,2,5.7568,11,0,0,0,0,1,-6,587,6,1,322,0,0,0,0,64,55,68,0.614307,0.510091979,1.995635195
59,1.052631579,12,5,12,86,19,19,1,2,19,1243,5,1,4.6888,7,0,0,0,0,1,20,808,7,1,356,0,0,0,0,73,61,42,0.614307,0.495327566,3.14332713
14,0.350877193,12,4,3,160,19,19,1,2,19,2038,10,17,5.4719,49,0,0,0,0,1,-12,215,6,1,104,0,0,0,0,77,87,54,0.614307,0.382352727,2.80685803
18,1.052631579,12,4,21,86,20,19,1,2,19,2056,20,0,5.5011,9,0,0,0,0,0,5,1292,6,1,147,0,0,0,0,100,38,126,0.614307,0.573811305,2.866877814
762,0.263157895,12,7,19,86,20,19,1,2,19,1817,15,0,5.3772,28,0,0,0,0,0,-20,481,2,2,27,0,0,0,0,87,64,37,0.614307,0.55019196,2.372912003
