DELAY,RATE,MONTH,DAY,HOUR,TOPIC,UNIQUE USERS,THREAD,REPLYS,DEPTH,WIDTH,WORDS NUM,NUM QUESTION,NUM EXCLAMATION,COMPLEXITY,NUM COM E,FRAC E A,FRAC E C,QUESTION TL,EXCLAMATION TL,URL C,PUB TO APP,FC TO MIDNIGHT,DAY OF WEEK,WEEK OF MONTH,AUTHOR,Art Len,Art Neg,Art Pos,Art Hostile,20 Com Neg,20 Com Pos,20 Com Hostile,Art Sentiment Score,10 Com Sentiment Score,Volume
8,0.08097166,3,23,11,93,20,19,1,2,19,589,25,0,3.7624,22,0.4615,0.4,0,0,0,0,689,4,4,16,123,1,3,1,21,16,18,0.994751,0.363725308,1.591064607
8,0.014619883,3,23,19,228,17,13,7,2,13,650,36,4,3.796,22,0.0909,0.0556,0,0,0,7,1196,4,4,1,104,7,1,4,39,25,31,0.813549,0.425485506,1.397940009
2099,0.015479876,3,21,0,93,14,11,9,3,11,942,65,2,4.4043,11,0.2,0.2857,0,0,1,-59,660,2,4,667,106,7,2,5,42,23,31,0.989441,0.540012173,1.414973348
19,0.350877193,3,22,19,511,16,15,5,4,15,1114,47,2,4.6562,17,0,0,0,0,0,10,1188,3,4,1,119,12,1,5,52,33,51,0.0322488,0.324983226,2.281033367
30,0.023391813,3,23,17,511,20,14,6,3,14,1105,33,1,4.6356,34,0.1818,0.1176,0,0,0,33,1109,4,4,1003,141,4,8,5,39,31,40,0.440853,0.72735455,1.462397998
9,0.175438596,3,24,19,267,18,18,2,2,18,1089,17,1,4.4465,33,0.5,0.15,0,0,1,3,1160,5,4,1,119,9,3,2,45,46,35,0.998616,0.254834208,2.389166084
58,0.210526316,3,21,19,446,18,16,4,2,16,897,44,3,4.3349,32,0.5556,0.2778,0,0,0,-40,1210,2,4,164,112,2,3,2,24,46,25,0.997761,0.556333027,2.298853076
113,0.022396417,3,24,20,446,15,8,12,3,8,1598,34,3,5.1277,34,0.0909,0.0455,0,0,0,32,1362,5,4,16,123,1,8,2,42,50,36,0.884045,0.59444733,1.447158031
57,0.04784689,3,25,5,446,17,12,8,3,12,551,36,16,3.6964,9,0.3333,0.2857,0,0,0,68,384,6,4,594,105,2,3,2,19,19,15,0.962421,0.653523629,1.755874856
375,0.058479532,3,25,10,574,13,13,7,4,13,1437,52,2,4.9885,5,0,0,0,0,1,40,1004,6,4,474,53,3,1,2,43,58,24,4.33E-05,0.74446316,2.937016107
40,0.105263158,3,21,15,574,14,14,6,3,14,853,27,2,4.3084,10,0.5,0.2,0,0,1,-69,954,2,4,396,121,6,1,3,16,34,33,0.997378,0.345377387,2.264817823
12,0.087719298,3,25,6,574,15,12,8,3,12,586,28,3,3.6531,6,0,0,0,0,0,70,425,6,4,829,109,6,1,3,33,18,18,0.999998,0.476795424,2.049218023
7,0.065789474,3,25,19,261,17,15,5,3,15,788,25,3,3.839,4,0.1667,0.3333,0,0,1,82,1188,6,4,311,120,3,2,0,45,18,25,0.999964,0.735613353,1.954242509
42,0.131578947,3,24,20,419,15,10,10,2,10,957,37,2,4.3366,19,0.4444,0.3077,0,0,1,-2631,1289,5,4,795,120,6,5,3,45,48,39,0.884895,0.400008879,2.544068044
105,0.021482277,3,25,18,261,16,14,6,3,14,998,41,5,4.4479,11,0,0,0,0,0,-1143,1185,6,4,238,121,2,1,1,29,32,27,0.999566,0.293974018,1.544068044
63,0.15037594,3,23,18,261,14,16,4,3,16,1181,37,2,4.7602,24,0.25,0.0588,0,0,1,-1191,1171,4,4,969,131,9,2,4,50,39,49,1,0.63661708,2.320146286
47,0.015948963,3,22,19,314,11,6,14,4,9,1220,44,1,5.0831,48,0.0909,0.0909,0,0,0,-1213,1227,3,4,914,128,1,6,1,23,70,35,0.860969,0.457222248,1.301029996
141,0.042105263,3,26,5,261,14,10,10,4,10,1323,31,6,4.9356,26,0.2,0.1579,0,0,1,-1132,471,7,4,298,115,0,5,1,37,45,20,0.993042,0.663181891,1.633468456
4,0.350877193,3,23,19,261,15,14,6,3,14,1669,57,0,5.1543,35,0.3333,0.1481,0,0,0,-2656,1171,4,4,296,134,2,7,6,68,57,61,0.78583,0.471985439,2.705007959
7,0.210526316,3,25,18,314,16,16,4,3,16,764,32,1,4.1842,7,0.1,0.1667,0,0,1,-2609,1109,6,4,836,99,2,3,5,23,34,17,0.980026,0.627659193,2.903632516
137,0.263157895,3,26,7,446,16,14,6,3,14,801,40,6,4.0297,9,0,0,0,0,1,94,577,7,4,1081,122,12,1,6,49,15,32,0.999963,0.239194802,2.195899652
71,0.131578947,3,27,5,314,16,12,8,2,12,1109,30,0,4.597,10,0.2857,0.25,0,0,0,-2574,401,1,5,299,109,8,6,2,38,73,32,0.972938,0.369671098,2.943494516
166,0.026990553,3,24,18,261,18,13,7,4,13,765,40,2,4.3439,13,0,0,0,0,0,-2633,1267,5,4,1,123,7,5,1,20,26,18,0.99991,0.570097042,1.568201724
18,0.350877193,3,25,18,314,17,18,2,2,18,1035,27,0,4.4349,19,0.5714,0.3333,0,0,0,-2609,1144,6,4,1,134,6,10,4,33,66,26,0.00374599,0.577828536,2.935003151
15,0.210526316,3,25,18,314,16,10,10,3,10,1157,62,7,4.641,20,0.2727,0.2,0,0,1,-2609,1123,6,4,491,127,4,3,3,49,61,36,1,0.510541492,2.399673721
11,1.052631579,3,27,12,261,17,11,9,3,11,657,23,4,3.8137,9,0.4444,1,0,0,0,-1101,746,1,5,979,114,6,1,2,33,23,18,0.0129279,0.241248939,2.808210973
96,0.004404316,3,25,13,314,19,15,5,3,15,655,25,5,3.8738,13,0.1111,0.1818,0,0,0,24,910,6,4,883,620,12,8,36,18,27,21,1,0.528268346,1.397940009
25,0.07518797,3,27,20,261,12,10,10,4,10,908,37,1,4.1438,14,0.5,0.3636,0,0,1,-2559,1255,1,5,88,126,8,5,3,47,53,23,3.66E-05,0.289822828,2.10720997
5,0.350877193,3,27,18,314,11,13,7,3,13,891,28,1,4.2374,16,0.25,0.1538,0,0,0,-1095,1110,1,5,1,117,6,1,2,42,25,32,2.08E-05,0.355031145,2.447158031
8,0.263157895,3,27,18,261,12,14,6,3,14,1110,33,2,4.5192,14,0.2143,0.25,0,0,1,-1095,1108,1,5,1,130,1,11,3,43,49,27,9.29E-07,0.42821322,2.600972896
290,0.061919505,3,28,6,261,15,11,9,6,11,689,33,6,3.9524,5,0,0,0,0,0,141,660,2,5,605,158,7,4,1,38,18,24,1,0.651880748,1.602059991
53,0.024479804,3,28,19,314,18,14,6,2,14,1303,64,11,5.0279,4,0.125,0.25,0,0,0,-1069,1244,2,5,23,144,0,3,7,30,39,57,0.999866,0.383278133,1.986771734
32,0.105263158,3,28,19,446,19,16,4,2,16,1248,44,5,4.6658,12,0.0833,0.1111,0,0,1,-1069,1214,2,5,896,135,0,4,0,42,54,42,0.999996,0.408943535,2.053078443
8,0.15037594,3,28,19,314,16,18,2,2,18,1646,50,1,5.1738,37,0.4615,0.3333,0,0,1,-2536,1179,2,5,1,123,5,2,1,62,85,55,0.877092,0.487056185,2.367355921
7,0.350877193,3,28,19,261,15,13,7,3,13,1206,43,2,4.6843,21,0.4,0.1667,0,0,0,-2536,1165,2,5,164,98,4,5,1,37,81,29,0.999979,0.388424438,2.804139432
36,1.052631579,3,28,19,446,16,18,2,2,18,745,26,0,4.1566,14,0.0769,0.0833,0,0,1,-2536,1189,2,5,1110,126,1,8,4,38,44,32,0.643493,0.161592828,3.136720567
156,0.018796992,3,29,20,261,19,18,2,2,18,812,35,6,4.2448,12,0.3333,0.3,0,0,0,-2511,1392,3,5,914,134,5,3,0,50,46,24,0.105665,0.542915466,1.380211242
16,0.350877193,3,27,19,261,18,13,7,3,13,817,38,6,4.3526,30,0.2,0.1429,0,0,0,-2560,1203,1,5,867,89,7,2,1,24,38,22,0.5718,0.234379114,2.62324929
51,0.15037594,3,30,19,314,18,18,2,2,18,1782,42,1,5.2863,39,0.4375,0.2188,0,0,1,-2488,1203,4,5,615,115,3,4,0,74,72,49,1.93E-06,0.220490114,2.588831726
29,0.350877193,3,30,19,114,13,14,6,3,14,1015,41,1,4.7487,13,0.25,0.1667,0,0,0,-2488,1196,4,5,1,103,2,3,1,47,59,33,0.758704,0.524069309,3.093771781
71,0.116959064,3,31,6,235,16,10,10,3,10,868,23,9,4.1754,22,0.3846,0.3333,0,0,0,-1011,431,5,5,1120,105,1,7,3,28,27,15,0.528085,0.22890362,1.740362689
52,0.105263158,3,29,7,511,18,16,4,2,16,724,18,1,4.081,7,0,0,0,0,0,-29,521,3,5,604,124,10,1,7,27,22,16,0.999989,0.434650657,1.579783597
204,0.061919505,3,31,5,55,18,17,3,2,17,734,35,3,3.9503,1,0,0,0,0,0,16,518,5,5,1084,122,7,1,1,28,29,26,0.0561928,0.469752001,1.462397998
46,0.105263158,3,31,19,235,14,12,8,4,12,911,40,6,4.3673,22,0.4286,0.1875,0,0,1,-2464,1215,5,5,869,126,7,7,3,24,28,26,0.148041,0.202078068,2.146128036
11,0.210526316,3,31,19,235,15,13,7,2,13,1381,38,3,5.0289,21,0.5556,0.4545,0,0,0,-2465,1159,5,5,1,108,3,7,4,42,67,50,4.71E-05,0.558938477,2.583198774
18,0.526315789,3,31,20,235,12,11,9,4,11,953,37,0,4.3669,17,0.1818,0.1667,0,0,1,-2463,1228,5,5,130,133,5,5,7,43,58,25,0.00199301,0.241445403,2.541579244
1,0.350877193,3,31,19,55,17,17,3,2,17,1597,50,5,5.1108,28,0.4,0.25,1,0,1,-2464,1162,5,5,634,117,1,4,1,56,98,46,0.881637,0.74096865,2.850033258
1750,0.008097166,3,29,16,235,17,14,6,3,14,595,24,4,3.8266,7,0,0,0,0,1,-71,1322,3,5,293,342,9,4,3,44,20,31,0.262746,0.278410398,1.612783857
88,0.042105263,4,1,19,511,18,12,8,2,12,694,30,1,4.1099,9,0,0,0,0,0,-974,1244,6,1,865,110,5,2,3,31,33,17,0.000166173,0.297397094,1.77815125
13,0.01754386,4,1,18,511,14,13,7,4,13,1239,41,1,4.84,25,0.4,0.2857,0,0,0,-2441,1150,6,1,414,123,0,4,2,48,61,19,6.36E-07,0.557705533,1.361727836
22,0.210526316,4,1,18,550,14,12,8,3,12,1448,50,4,5.0193,12,0.0909,0.0909,0,0,1,-2441,1146,6,1,582,138,2,16,1,45,57,40,5.72E-07,0.475762727,2.614897216
19,1.052631579,4,1,12,530,12,13,7,2,13,765,40,4,4.0731,14,0.5,0.4444,0,0,0,-2447,759,6,1,190,127,3,3,1,23,22,22,0.983075,0.385309923,2.544068044
71,0.055401662,4,1,14,530,15,13,7,4,13,706,30,7,4.1453,12,0.3333,0.2857,0,0,0,-2445,934,6,1,517,109,1,6,1,27,12,31,0.0917238,0.446834708,1.763427994
25,0.09569378,4,1,8,532,16,16,4,2,16,1556,40,22,5.2403,18,0,0,0,0,1,-984,554,6,1,546,116,0,3,0,33,69,24,0.000335857,0.47523815,2.29666519
18,0.022883295,4,2,11,177,15,10,10,5,10,904,49,5,4.2306,19,0.375,0.1875,0,0,1,18,684,7,1,95,116,2,2,2,60,22,31,0.0468883,0.483572164,1.643452676
88,0.350877193,4,3,6,532,14,11,9,3,11,886,16,4,4.3692,8,0.4545,0.7143,0,0,0,-939,448,1,2,914,115,5,10,4,39,47,24,0.0581078,0.279163393,2.80140371
38,0.01814882,4,1,18,165,11,7,13,3,10,659,22,10,4.2107,10,0.25,0.125,0,0,0,-2441,1155,6,1,902,111,2,7,2,11,34,9,0.999308,0.422356281,1.716003344
27,0.350877193,4,3,19,294,12,12,8,5,12,1054,32,4,4.4081,20,0.8,0.2667,0,0,0,-925,1217,1,2,238,126,2,3,2,34,48,17,0.0384304,0.413524731,2.432969291
36,0.526315789,4,3,18,200,13,12,8,3,12,1423,39,2,5.0868,17,0.625,0.7143,0,0,0,-2393,1143,1,2,1,107,3,9,0,35,92,33,0.389089,0.443049067,2.720159303
10,0.105263158,4,3,11,446,16,15,5,3,15,693,25,2,3.9391,6,0,0,0,0,0,75,697,1,2,810,131,2,1,1,37,24,23,0.996378,0.457402737,1.924279286
45,0.021482277,4,4,20,133,15,9,11,6,9,998,52,9,4.3621,14,0.25,0.1818,0,0,0,-900,1290,2,2,865,111,9,6,3,31,37,20,0.0671785,0.471251261,1.568201724
4,0.350877193,4,4,18,446,13,13,7,2,13,1226,41,1,4.853,14,0.4444,0.4444,0,0,1,-2369,1140,2,2,1,109,4,8,2,37,61,42,0.0144286,0.478712466,3.114610984
20,1.052631579,4,4,10,294,14,11,9,4,11,759,40,7,4.1569,8,0.2222,0.3333,0,0,1,-2378,626,2,2,914,120,2,5,3,28,44,20,0.999954,0.583559327,2.906873535
54,0.021929825,4,4,4,165,17,15,5,3,15,1129,26,8,4.5813,11,0.5,0.4444,0,0,0,91,297,2,2,99,121,3,1,1,23,36,34,0.968183,0.580709446,1.51851394
467,0.04576659,4,4,20,446,16,13,7,4,13,746,19,6,3.8907,5,0,0,0,0,1,30,273,2,2,703,91,1,2,2,27,14,20,0.98946,0.399894795,1.361727836
15,0.210526316,4,4,18,446,16,14,6,2,14,738,7,4,4.0959,9,0,0,0,0,0,28,1149,2,2,1,105,2,3,0,27,16,31,0.058248,0.46873089,2.354108439
1072,0.131578947,4,1,0,446,8,8,12,3,10,1257,28,3,4.6247,3,0.2222,0.6667,0,0,0,88,1073,6,1,291,599,8,21,9,33,33,42,0.999311,0.69985433,2.053078443
5,0.350877193,3,31,19,446,11,14,6,3,14,1495,29,3,5.1881,24,0.0833,0.0667,0,0,0,83,1150,5,5,1,119,3,4,0,52,53,55,1.78E-07,0.563536164,2.315970345
49,0.015479876,4,4,16,446,15,12,8,3,12,630,30,0,3.9627,0,0,0,0,0,1,26,1027,2,2,1096,131,2,1,0,25,16,14,0.00650008,0.54653029,1.491361694
48,0.032894737,4,4,19,446,14,10,10,3,10,1264,52,5,4.9958,32,0.2222,0.1667,0,0,0,-902,1222,2,2,920,127,0,8,1,38,73,29,0.00138381,0.622351694,2.426511261
24,1.052631579,4,5,19,446,14,15,5,2,15,1073,21,0,4.6972,27,0.3333,0.1053,0,0,0,-877,1210,3,2,444,89,1,3,1,42,50,30,0.000395711,0.238247812,3.09482038
2,0.350877193,4,5,19,446,17,16,4,2,16,1088,29,2,4.6618,8,0,0,0,0,0,53,1193,3,2,1,125,7,4,8,37,42,38,1,0.497613955,2.730782276
217,0.021482277,4,6,6,165,15,12,8,4,12,960,18,5,4.2431,14,0.5,0.2727,0,0,0,142,624,4,2,694,96,1,2,1,25,22,26,0.999789,0.448824382,1.568201724
97,0.015037594,4,6,19,446,20,19,1,1,19,790,26,4,4.0557,1,0,0,0,0,0,6,1246,4,2,544,740,39,22,14,38,46,18,1,0.9109975,1.342422681
16,0.09569378,4,6,15,446,20,19,1,2,19,667,25,2,4.2452,10,0.058,0.5,0,0,0,2,965,4,2,940,1895,80,43,39,27,34,16,1,0.9740274,1.69019608
55,0.028449502,4,6,14,73,12,8,12,6,8,1607,87,1,5.1224,26,0.375,0.2143,0,0,0,-2326,895,4,2,236,126,2,3,2,60,34,43,0.117405,0.557762071,1.491361694
3,0.175438596,4,6,19,261,16,15,5,3,15,1026,36,3,4.464,6,0.0833,0.1667,0,0,0,45,1164,4,2,1,132,3,5,2,28,39,19,0.995181,0.61884998,2.269512944
13,0.350877193,4,6,19,31,15,16,4,3,16,1407,29,2,4.7819,17,0.25,0.1429,0,0,0,45,1168,4,2,296,111,2,3,6,45,55,32,0.905852,0.401524313,2.697229343
28,0.350877193,4,6,19,73,13,12,8,4,12,753,23,1,4.2217,10,0.1429,0.1,0,0,0,-2320,1184,4,2,615,105,1,7,1,37,34,19,0.999639,0.548959413,2.849419414
24,0.026990553,4,6,19,116,19,16,4,3,16,1640,51,4,5.3242,24,0.2222,0.1333,0,0,0,-2320,1187,4,2,640,113,2,6,4,42,82,50,0.380344,0.182491946,2.064457989
30,0.030959752,4,4,19,73,11,10,10,4,10,1479,79,2,5.1842,30,0.5,0.1667,0,0,1,-67,1217,2,2,1006,124,5,3,3,51,40,40,0.00856258,0.327108294,2.037426498
8,0.022396417,4,5,18,305,15,12,8,3,12,571,15,4,3.8363,11,0.2308,0.2727,0,0,0,-45,1089,3,2,639,128,0,3,0,22,19,13,0.999986,0.321944622,1.799340549
52,0.210526316,4,1,18,305,20,13,7,4,13,1215,36,3,4.8121,10,0.1429,0.1111,0,0,0,-140,1173,6,1,600,93,4,3,2,27,40,26,0.000974815,0.428192228,2.658011397
11,0.210526316,4,7,19,73,12,9,11,3,9,715,23,0,4.2159,7,0.25,0.2857,0,0,1,-108,1154,5,2,1,119,7,4,8,30,24,27,0.97815,0.25273755,2.330413773
11,0.175438596,4,7,19,116,14,14,6,2,14,603,23,2,3.715,5,0,0,0,0,1,-107,1209,5,2,657,130,4,2,3,27,18,22,0.998892,0.494576691,2.187520721
41,0.210526316,4,7,12,165,16,14,6,3,14,908,21,2,4.212,5,0,0,0,0,0,1331,793,5,2,291,62,5,4,2,19,24,29,0.999902,0.391805455,2.582063363
25,0.08097166,4,7,7,165,11,10,10,5,10,703,42,6,4.1674,9,0.0909,0.2,0,0,1,-841,498,5,2,394,114,1,2,0,20,18,16,0.995112,0.216347893,1.568201724
11,0.026315789,4,8,19,382,18,15,5,3,15,493,15,2,3.6428,6,0.1667,0.2,0,0,1,-806,1154,6,2,171,111,2,1,0,14,25,9,0.992539,0.449331483,1.755874856
63,0.035087719,4,8,16,116,12,9,11,4,9,929,56,2,4.4478,23,0.25,0.1176,0,0,1,25,1082,6,2,639,109,1,4,2,23,40,20,0.0166608,0.400339898,1.602059991
114,0.004784689,4,8,19,165,13,9,11,5,9,993,61,1,4.3321,31,0.375,0.1579,0,0,1,28,1272,6,2,439,114,0,7,1,36,48,18,0.999989,0.194975731,1.322219295
34,0.210526316,4,8,19,116,17,14,6,2,14,740,18,1,4.1133,7,0.2222,0.4,0,0,1,-806,1189,6,2,868,120,1,2,4,25,38,15,0.999978,0.60012113,2.11058971
23,0.210526316,4,8,18,116,12,8,12,4,8,1076,48,5,4.5216,14,0.1667,0.1111,0,0,1,27,1150,6,2,1,125,6,4,2,45,28,46,4.79E-05,0.515403137,2.57863921
135,0.01525553,4,9,8,261,16,15,5,2,15,839,12,8,4.1709,6,0.1111,0.1667,0,0,0,74,648,7,2,815,146,2,4,5,32,20,35,1,0.30306718,1.491361694
230,0.029239766,4,10,17,73,16,17,3,2,17,1200,40,4,4.5931,18,0.1667,0.2,0,0,0,107,1278,1,3,1003,123,2,9,0,55,32,21,1,0.597679914,1.447158031
31,0.263157895,4,10,17,73,17,14,6,2,14,1247,24,1,4.8185,16,0.375,0.3333,0,0,0,-760,1052,1,3,1,115,1,2,0,54,26,41,0.993626,0.313395347,2.911690159
16,0.105263158,4,9,17,73,16,14,6,3,14,838,49,5,4.2044,9,0,0,0,0,0,-62,1072,7,2,907,145,1,1,1,22,29,16,0.999977,0.419090552,2.146128036
17,0.021482277,4,11,19,165,18,15,5,2,15,776,26,2,3.9819,11,0.1111,0.1,0,0,0,-12,1175,2,3,585,98,2,4,0,29,47,19,0.999821,0.429473414,1.397940009
11,0.026315789,4,10,19,542,19,19,1,2,19,636,28,1,3.8513,11,0.1111,0.1,0,0,1,-35,1207,1,3,585,112,1,4,1,23,28,16,0.167262,0.219387673,1.653212514
42,0.105263158,4,12,19,165,16,13,7,2,13,872,44,3,4.1983,5,0.1111,0.3333,0,0,0,11,1183,3,3,1101,137,1,4,2,29,33,30,0.999943,0.423277578,2.340444115
39,0.087719298,4,12,14,261,14,11,9,3,11,819,48,8,4.2031,16,0.4,0.4444,0,0,1,-714,932,3,3,250,131,2,7,0,31,49,22,0.868,0.401254364,1.770852012
87,0.15037594,4,13,6,31,16,12,8,3,12,978,28,8,4.5585,3,0,0,0,0,0,-699,464,4,3,974,91,3,1,4,38,27,30,0.00150971,0.152589698,2.075546961
58,0.09569378,4,13,18,31,14,13,7,3,13,845,20,2,4.2196,14,0.0909,0.0833,1,0,0,-686,1187,4,3,865,143,5,2,1,33,29,19,0.00658182,0.496210767,2.572871602
98,0.021482277,4,13,18,31,18,17,3,2,17,1246,43,4,4.5497,9,0,0,0,0,1,-687,1179,4,3,1,76,1,2,0,41,46,35,0.999985,0.474217428,1.477121255
8,0.065789474,4,13,19,165,18,15,5,2,15,973,40,0,4.3262,23,0.375,0.3,0,0,0,-686,1156,4,3,1,108,3,4,4,36,30,31,0.000869183,0.392526478,2.344392274
41,0.350877193,4,14,17,165,9,8,12,4,8,884,27,1,4.6395,11,0.25,0.3333,0,0,0,-664,1061,5,3,836,133,0,7,3,17,34,12,0.955922,0.376915849,2.068185862
22,0.016977929,4,14,14,165,18,19,1,1,19,1252,45,3,4.8149,0,0,0,0,0,0,-666,919,5,3,405,130,11,5,5,84,26,57,0.999999,0.480242027,1.579783597
252,0.020639835,4,14,19,165,14,8,12,5,8,1186,35,5,4.8264,19,0.3636,0.25,0,0,1,-661,11,5,3,1004,127,2,9,3,34,59,29,0.999879,0.482861702,1.431363764
101,0.025673941,4,15,17,165,14,11,9,4,11,977,51,7,4.4545,8,0,0,0,0,1,4,1122,6,3,395,105,6,5,3,31,27,33,0.969037,0.435432676,1.633468456
211,0.037593985,4,15,21,165,11,6,14,6,6,652,30,5,4.1196,5,0.125,0.25,0,0,1,8,43,6,3,171,96,0,3,2,11,28,27,0.00110302,0.53918277,1.568201724
10,0.08097166,4,14,19,165,17,12,8,2,12,1516,27,1,5.0432,16,0.2857,0.1667,0,0,0,-16,1175,5,3,813,133,0,3,1,23,74,26,0.489114,0.392135744,2.161368002
45,0.526315789,4,15,18,165,15,19,1,2,19,1596,59,3,4.9598,28,0.3,0.1875,0,0,0,5,1141,6,3,740,127,5,7,4,82,70,66,0.000636542,0.672997278,2.99343623
23,0.131578947,4,14,15,165,15,10,10,4,10,683,26,2,4.0564,1,0,0,0,0,0,-666,924,5,3,581,103,4,1,4,43,23,29,0.0212765,0.258347243,1.740362689
90,0.01814882,4,15,18,373,15,13,7,3,13,1308,75,8,4.9999,36,0.4167,0.2273,0,0,0,-638,1221,6,3,370,122,1,2,2,41,59,31,0.834156,0.489985865,1.681241237
30,0.09569378,4,16,13,165,17,15,5,2,15,570,36,0,3.8324,7,0.1667,0.1667,0,0,1,24,824,7,3,398,143,0,3,0,22,8,23,0.994763,0.21865064,1.897627091
6,0.350877193,4,14,19,165,17,18,2,2,18,1267,34,0,4.6974,19,0.4,0.125,0,0,0,-662,1165,5,3,555,136,7,5,0,62,58,29,0.078498,0.581454025,2.840106094
15,0.087719298,4,17,18,165,17,13,7,2,13,1103,20,3,4.7368,19,0.1667,0.1667,0,0,1,-591,1110,1,4,1,118,1,5,0,44,40,19,0.43595,0.9029011,2.356025857
31,0.116959064,4,18,8,165,19,12,8,3,12,971,42,4,4.2853,6,0.3333,0.3333,0,0,1,-577,539,2,4,832,113,4,1,6,32,32,23,0.703086,0.242431151,1.770852012
50,0.050125313,4,17,17,165,17,12,19,3,12,783,33,1,4.0206,2,0.125,0.5,0,0,0,-592,1087,1,4,320,103,1,2,0,22,24,12,0.997039,0.377908069,1.462397998
23,1.052631579,4,18,11,165,17,14,6,3,14,1172,28,0,4.6665,14,0.3333,0.2857,0,0,0,-573,742,2,4,414,123,9,3,6,35,64,27,0.866316,0.319209194,2.534026106
27,0.08097166,4,18,17,165,18,15,5,2,15,824,52,5,4.1097,1,0,0,0,0,0,-1,1056,2,4,1004,151,0,7,0,30,31,23,0.999915,0.319308948,1.77815125
69,0.116959064,4,17,5,165,16,14,6,4,14,1080,48,3,4.7841,15,0,0,0,0,0,-37,399,1,4,780,123,2,3,1,31,33,20,0.999945,0.462572727,2.285557309
49,0.025062657,4,17,19,116,16,16,4,2,16,970,24,4,4.2749,18,0.1667,0.0714,0,0,0,148,1202,1,4,716,116,2,2,2,28,37,20,0.00464628,0.55185711,1.755874856
11,0.013495277,4,18,19,116,17,13,7,3,13,1055,37,4,4.4894,12,0.375,0.25,0,0,0,172,1171,2,4,962,127,6,4,2,44,42,31,0.983358,0.607803215,1.342422681
81,0.016447368,4,14,16,165,14,9,15,3,9,596,26,0,3.874,3,0.125,0.3333,0,0,1,63,1057,5,3,616,115,3,1,1,26,19,25,0.937119,0.496860318,1.322219295
133,0.005913661,4,17,14,116,18,16,4,2,16,1265,35,2,4.6716,22,0.2,0.1667,0,0,0,29,1009,1,4,509,140,3,4,1,45,37,34,1,0.668069189,1.322219295
23,0.021929825,4,18,17,511,18,17,3,2,17,1240,32,6,4.7019,19,0.375,0.2,0,0,1,-568,1052,2,4,209,112,6,1,2,58,35,35,0.999936,0.38699935,1.397940009
225,0.055401662,4,19,4,274,15,10,10,3,10,900,31,1,4.2103,1,0,0,0,0,0,181,476,3,4,4,648,17,12,9,27,20,29,0.999451,0.336017439,1.301029996
59,0.175438596,4,19,12,68,12,14,6,3,14,1140,51,0,4.5795,12,0,0,1,0,1,189,785,3,4,469,134,8,3,2,28,42,23,0.999651,0.613408314,1.568201724
54,0.021052632,4,18,19,68,12,8,12,5,8,1322,72,3,5.0024,20,0.125,0.0625,0,0,0,-565,1233,2,4,35,114,1,7,1,39,64,42,0.00115166,0.596341305,1.477121255
15,0.131578947,4,19,13,511,13,11,9,3,11,465,33,8,3.609,12,0.1667,0.0909,0,0,1,-548,801,3,4,587,108,0,1,1,12,18,9,0.32874,0.258827537,1.662757832
8,0.526315789,4,18,19,274,14,11,9,2,11,960,26,0,4.5489,17,0.25,0.125,0,0,0,-565,1185,2,4,1,131,11,3,4,43,55,22,9.92E-05,0.347020027,3.06669855
120,0.061919505,4,19,5,511,16,12,8,3,12,732,40,6,4.326,0,0,0,0,0,0,-556,450,3,4,974,102,1,3,4,21,47,27,0.999425,0.387234326,1.556302501
13,1.052631579,4,19,18,235,15,14,6,3,14,832,28,7,4.336,11,0.25,0.2,0,0,1,-542,1149,3,4,1,119,2,4,1,44,34,31,0.000149756,0.406685598,2.837588438
149,0.01814882,4,18,11,417,17,6,14,7,7,468,18,4,3.7476,5,0.5,0.25,0,0,0,-13,851,2,4,284,120,2,1,2,18,17,10,0.0765192,0.323851632,1.462397998
14,0.350877193,4,20,6,417,16,12,8,4,12,789,27,1,4.2007,9,0.1429,0.3333,0,0,1,-1998,374,4,4,914,128,2,9,1,21,51,21,0.00242589,0.438203034,2.408239965
22,0.263157895,4,20,19,417,15,13,7,3,13,1358,51,1,4.8561,6,0,0,0,0,1,-518,1196,4,4,865,100,5,4,1,49,38,29,0.0040744,0.080098824,2.100370545
12,0.175438596,4,20,19,417,16,17,3,2,17,1233,37,4,4.8604,6,0.1667,0.1667,0,0,0,-518,1168,4,4,296,109,1,5,0,45,52,24,0.781158,0.473148263,2.692846919
34,0.263157895,4,20,19,417,13,10,10,4,10,839,30,2,4.2963,16,0.2,0.2143,0,0,1,-518,1201,4,4,1,122,3,3,5,23,32,24,0.999998,0.451487947,2.53529412
4,0.350877193,4,20,19,417,17,12,8,2,12,781,35,1,4.2942,16,0.3333,0.25,0,0,0,-518,1166,4,4,1,127,2,7,3,19,44,16,0.161426,0.431801556,2.698970004
12,1.052631579,4,20,20,417,12,12,8,3,12,661,22,0,3.8283,3,0,0,0,0,0,-517,1228,4,4,816,119,4,4,1,18,19,21,0.999992,0.375619188,2.575187845
4,0.016708438,4,20,19,235,18,13,7,3,13,602,23,1,3.884,4,0.2857,0.5,0,0,0,-518,1150,4,4,1,116,0,3,0,18,39,14,0.999991,0.987014,1.361727836
103,0.009315324,4,21,13,235,15,8,12,4,8,1186,53,0,4.6163,18,0.1667,0.1818,0,0,0,-500,884,5,4,305,140,7,11,7,25,51,23,0.207608,0.463363167,1.397940009
