DELAY,RATE,MONTH,DAY,HOUR,TOPIC,UNIQUE USERS,THREAD,REPLYS,DEPTH,WIDTH,WORDS NUM,NUM QUESTION,NUM EXCLAMATION,COMPLEXITY,NUM COM E,FRAC E A,FRAC E C,QUESTION TL,EXCLAMATION TL,URL C,PUB TO APP,FC TO MIDNIGHT,DAY OF WEEK,WEEK OF MONTH,AUTHOR,Art Len,Art Neg,Art Pos,Art Hostile,20 Com Neg,20 Com Pos,20 Com Hostile,Art Sentiment Score,10 Com Sentiment Score,Volume
716,1.052631579,4,13,12,432,9,12,8,3,12,1076,14,0,4.6269,15,0,0,0,0,1,-48,13,4,3,257,63,2,2,3,58,40,26,0.766462,0.611820728,2.556302501
832,0.032894737,4,15,6,432,17,19,1,2,19,916,14,1,4.2813,13,0.3333,0.0833,0,0,1,-6,1198,6,3,593,66,0,2,3,32,29,21,0.0608362,0.587590012,1.431363764
61,0.010964912,4,15,16,65,13,10,10,3,10,1627,4,1,5.2369,19,0,0,0,0,1,-641,1050,6,3,1171,60,1,2,2,46,69,28,1.13E-07,0.426476511,2.632457292
115,0.350877193,4,15,10,65,15,13,7,3,13,796,10,9,4.0566,11,0.75,0.4286,0,0,0,-647,734,6,3,885,64,0,5,1,39,46,19,0.990029,0.315891168,2.041392685
711,0.04048583,4,15,16,65,17,12,8,3,12,974,10,11,4.4693,17,0,0,0,0,0,-640,274,6,3,677,68,0,3,2,36,41,37,0.848241,0.495069848,1.908485019
687,0.09569378,4,16,6,65,13,12,8,3,12,632,9,0,3.8524,13,0,0,0,0,1,-626,1105,7,3,397,64,0,2,2,12,28,21,0.993781,0.597453193,1.531478917
684,0.350877193,4,17,13,65,10,9,11,3,9,676,4,4,3.9095,9,0,0,0,0,0,-596,34,1,4,14,64,2,3,1,29,13,24,0.973952,0.324533859,1.913813852
684,0.526315789,4,17,13,65,15,13,7,3,13,633,6,1,3.9318,7,0.5,0.1429,0,0,0,-595,63,1,4,144,62,0,2,2,34,16,16,0.230338,0.655781227,2.57634135
695,0.15037594,4,18,9,153,13,15,5,3,15,1203,6,0,4.8564,12,0.5,0.1,0,0,0,-9,1236,2,4,706,64,0,2,2,32,38,33,0.733961,0.560890542,1.662757832
685,0.020639835,4,17,11,153,16,14,6,3,14,1563,13,3,5.0452,19,0.3333,0.1111,0,0,1,-31,1399,1,4,383,63,1,3,2,86,44,52,0.928545,0.448929671,1.544068044
38,0.019493177,4,17,19,163,18,10,10,3,10,417,5,0,3.4919,4,0,0,0,0,1,21,1193,1,4,855,60,2,2,1,16,23,8,0.932123,0.693084068,1.322219295
57,0.070175439,4,18,11,244,18,18,2,2,18,1261,9,1,4.7086,8,0,0,0,0,1,49,717,2,4,1663,63,0,2,1,50,46,35,0.758338,0.364964901,2.800717078
36,0.07518797,4,19,7,153,16,14,6,2,14,580,5,6,3.8325,8,0.6667,0.25,0,0,0,12,491,3,4,885,70,0,4,1,26,25,14,0.950122,0.85755177,1.69019608
679,0.014224751,4,18,9,65,15,15,5,3,15,1014,12,2,4.4561,25,0,0,0,0,1,-576,1249,2,4,803,60,1,3,1,25,36,15,0.914407,0.350915439,1.361727836
664,0.033955857,4,18,14,65,16,15,5,3,15,989,19,6,4.4405,39,0,0,0,0,0,-571,72,2,4,930,66,0,2,1,40,24,28,0.458331,0.520768093,1.806179974
672,0.087719298,4,18,7,65,18,15,5,3,15,1085,7,8,4.6335,7,0,0,1,0,0,-577,1131,2,4,706,59,1,2,1,39,47,24,0.829377,0.365595857,1.662757832
82,0.031897927,4,19,0,65,14,13,7,3,13,798,8,3,4.1205,4,0.6667,0.6667,0,0,0,-560,131,3,4,1122,61,0,2,1,36,24,26,0.958352,0.42599831,1.86923172
677,0.526315789,4,18,9,65,14,14,6,3,14,901,9,3,4.4499,16,0.5,0.125,0,0,1,-576,1251,2,4,335,57,0,3,2,35,49,20,0.999824,0.309701494,2.489958479
533,0.263157895,4,18,15,65,19,12,8,3,12,969,7,9,4.5561,5,0,0,0,0,1,-570,26,2,4,454,60,1,4,1,42,59,32,8.55E-05,0.277838525,1.740362689
694,0.008628128,4,19,14,65,14,11,9,3,11,782,22,4,4.2324,15,0.5,0.0769,1,0,1,-547,99,3,4,81,62,1,2,1,32,28,33,0.924599,0.409984738,1.301029996
71,0.04784689,4,18,15,285,18,19,1,2,19,440,16,6,3.5929,4,0,0,0,0,0,-19,996,2,4,1148,60,0,2,1,18,16,12,0.922637,0.421937957,1.447158031
800,0.263157895,4,19,12,152,15,12,8,2,12,610,10,4,3.907,6,0.5,0.1667,0,0,0,-2015,93,3,4,677,65,0,4,2,15,51,19,0.0393071,0.485113671,1.462397998
736,0.210526316,4,20,6,152,14,12,8,3,12,450,9,0,3.554,12,0.0303,0.1111,0,0,1,-1997,1137,4,4,268,954,20,40,26,21,18,20,0.0341032,0.467037861,1.838849091
1,0.210526316,4,20,14,152,12,12,8,3,12,573,19,3,3.8386,5,0.0455,0.3333,0,0,1,-1989,873,4,4,268,812,18,51,22,22,27,25,1.67E-05,0.608564426,2.705007959
75,1.052631579,4,20,13,152,16,8,12,2,12,625,4,3,3.9326,8,0.0429,0.5,1,0,0,-1990,878,4,4,1480,1502,6,84,31,21,31,14,0.193568,0.59221241,2.36361198
746,0.08097166,4,20,10,152,15,13,7,3,13,1024,2,6,4.6786,11,0.125,0.3,0,0,0,-1993,1376,4,4,1476,557,17,28,14,39,54,29,0.145736,0.610976107,1.62324929
692,0.087719298,4,20,6,65,20,16,4,2,16,693,5,1,4.017,20,0.1351,0.3571,0,0,1,-531,1082,4,4,706,700,28,29,19,30,24,23,5.43E-07,0.414614059,1.832508913
695,0.09569378,4,20,14,65,13,11,9,3,11,566,9,2,3.7164,8,0.1154,0.4286,1,0,1,-522,146,4,4,1134,476,4,13,5,22,17,16,0.994301,0.270796212,2.318063335
690,0.08097166,4,20,10,65,15,14,6,3,14,874,13,0,4.5552,24,0.2121,0.875,0,0,0,-527,1296,4,4,1305,757,17,36,9,24,35,17,0.999996,0.73120932,1.602059991
676,0.025062657,4,20,13,65,13,9,11,3,9,647,6,0,4.0406,4,0.0909,0.5,0,0,1,-523,74,4,4,815,662,13,31,12,23,33,23,0.978307,0.338918052,1.380211242
708,0.526315789,4,20,10,65,15,10,10,3,10,505,12,3,3.596,3,0,0,0,0,0,-527,1343,4,4,337,1029,24,25,21,22,25,12,1,0.374805022,2.51054501
666,0.175438596,4,20,14,65,15,14,6,2,14,987,10,5,4.5944,17,0.1935,0.4615,1,0,0,-523,95,4,4,257,957,43,34,20,48,43,20,0.889999,0.497210375,2.495544338
671,0.350877193,4,20,10,65,14,10,10,3,10,1005,2,4,4.6382,7,0.0588,0.5,0,0,0,-526,1308,4,4,449,1005,35,59,26,39,51,41,0.735048,0.441445993,2.780317312
653,0.263157895,4,20,13,65,14,12,8,3,12,1324,7,6,4.7318,17,0.1212,0.4,0,0,0,-523,42,4,4,397,866,15,22,15,38,72,33,0.756383,0.267023688,3.184407485
662,1.052631579,4,19,11,65,9,11,9,3,11,600,6,2,3.8199,15,0.1034,0.2727,0,0,0,-550,1339,3,4,1286,505,12,11,10,21,18,17,2.68E-05,0.396208851,2.574031268
10,0.105263158,4,20,8,65,17,14,6,3,14,1451,8,4,5.0191,7,0.125,0.7143,0,0,1,-529,490,4,4,1216,1867,72,45,87,62,27,80,0.74565,0.394632907,2.613841822
581,0.263157895,4,21,8,65,14,11,9,3,11,915,4,1,4.3504,13,0.1143,0.3636,0,0,0,-505,1076,5,4,118,700,26,18,40,33,27,53,0.999962,0.471429111,2.404833717
782,0.116959064,4,21,9,152,15,11,9,3,11,709,6,3,4.1247,5,0.0702,0.8,0,0,1,-1971,1324,5,4,1301,1057,6,33,25,12,28,17,0.999996,0.485283586,1.991226076
21,0.350877193,4,21,15,152,14,10,10,3,10,773,5,2,4.1332,9,0,0,1,0,0,-1964,978,5,4,75,1109,27,32,29,20,53,21,0.999982,0.493935943,1.763427994
677,0.175438596,4,21,6,152,16,14,6,2,14,865,11,14,4.4855,12,0.1154,0.375,0,0,1,-1973,1089,5,4,1379,525,5,31,5,40,58,28,0.999742,0.208251243,1.826074803
675,1.052631579,4,21,8,152,7,9,11,3,9,820,4,0,4.7044,11,0.0714,0.4286,0,0,0,-1971,1192,5,4,951,1007,44,30,21,25,21,20,0.99864,0.62620405,2.547774705
673,1.052631579,4,21,8,152,11,11,9,3,11,366,3,2,3.2908,1,0,0,0,0,0,-1972,1155,5,4,469,582,12,22,9,11,12,9,1,0.526020173,2.46686762
408,0.061919505,4,21,11,299,19,15,5,2,15,954,9,7,4.4473,6,0.0308,0.5,0,0,0,4,1115,5,4,1154,2288,51,77,32,30,38,24,1,0.81764022,2.08278537
695,0.210526316,4,21,10,435,16,11,9,3,11,566,7,0,3.8012,12,0.1538,0.2222,0,0,1,-2,1296,5,4,280,791,18,36,17,24,48,13,1,0.607482401,2.283301229
688,0.210526316,4,21,11,152,16,14,6,2,14,780,3,3,4.2898,8,0.0488,0.3333,0,0,0,-1968,1400,5,4,532,944,20,37,27,20,32,26,0.999972,0.773332472,2.378397901
408,0.022396417,4,21,14,152,12,1,19,2,3,1014,5,9,4.3917,8,0.0536,0.5,0,0,1,-1965,1271,5,4,589,1660,27,68,34,32,38,37,0.000310408,0.50333852,2.068185862
676,0.526315789,4,21,6,152,12,11,9,3,11,729,3,2,4.3148,4,0.0345,0.3333,0,0,0,-1974,1045,5,4,1287,901,16,14,17,14,31,21,0.923593,0.493890268,2.33243846
705,0.526315789,4,21,12,152,12,11,9,3,11,921,6,3,4.5488,42,0.2273,0.3333,0,0,1,-1967,24,5,4,770,525,12,19,8,25,29,24,0.998267,0.8334626,2.766412847
457,0.350877193,4,20,9,299,12,8,12,3,8,1195,19,1,4.9421,14,0.0377,0.1818,0,0,1,-22,1022,4,4,291,1431,51,32,26,43,35,30,0.999908,0.344971834,1.832508913
47,0.052631579,4,20,8,299,17,11,9,3,11,517,15,3,3.5709,1,0,0,0,0,0,-22,571,4,4,885,648,11,20,8,31,16,23,0.983219,0.500170583,1.62324929
681,0.030959752,4,21,13,152,12,12,8,3,12,1107,10,3,4.8186,10,0.0909,0.25,0,0,1,-1966,62,5,4,815,421,10,26,18,41,47,26,0.988792,0.490863417,1.892094603
1,0.033955857,4,22,11,152,15,13,7,2,13,708,7,4,4.068,17,0.1,0.75,1,0,0,-1945,661,6,4,1481,1378,20,68,29,29,34,23,0.980033,0.345055131,1.602059991
691,0.116959064,4,22,7,299,13,15,5,3,15,667,3,14,4.1428,7,0.1429,0.5,0,0,0,23,1139,6,4,1148,418,5,10,9,22,29,20,0.032303,0.415699253,2.113943352
123,0.036297641,4,22,17,152,17,14,6,2,14,799,6,6,4.2343,5,0.0625,0.2,0,0,0,-1938,1159,6,4,68,982,37,16,43,31,15,27,0.798245,0.63619179,1.892094603
700,0.175438596,4,22,8,152,14,10,10,3,10,906,9,0,4.7043,3,0.037,1,0,0,0,-1947,1215,6,4,1332,1521,34,79,34,34,46,21,0.00269899,0.151197039,3.080987047
14,0.004763039,4,22,17,170,17,12,8,3,12,1044,12,3,4.5855,29,0.0606,0.1,0,0,1,63,1054,6,4,1177,635,10,11,6,18,48,15,1,0.766648897,1.361727836
7,0.031897927,4,22,15,128,13,7,13,3,11,838,11,2,4.2759,10,0.1064,0.7143,0,0,0,73,950,6,4,1075,2728,38,64,86,26,42,20,1,0.489821665,1.51851394
715,0.210526316,4,17,6,152,13,11,9,3,11,817,4,4,4.2869,7,0.1765,0.6,0,0,0,-2069,1092,1,4,1302,636,12,21,19,24,22,35,1,0.250648716,2.086359831
687,0.526315789,4,22,12,152,13,12,8,3,12,946,7,4,4.4664,4,0.0526,0.5,0,0,1,-1943,1439,6,4,946,766,34,42,12,36,34,15,7.36E-05,0.406641912,2.967079734
625,0.526315789,4,22,8,152,11,11,9,3,11,1098,19,2,4.7554,22,0.175,0.5385,0,0,0,-1947,1149,6,4,774,1341,26,55,30,27,44,33,0.99907,0.438000856,3.457881897
1552,0.00670466,4,22,12,152,16,13,7,3,13,840,2,1,4.3658,10,0.1739,0.5,0,0,1,-1943,848,6,4,519,553,15,27,16,40,38,30,1,0.471596467,1.301029996
685,0.15037594,4,22,6,76,11,9,11,3,9,778,7,3,4.2794,5,0.1,0.5,0,0,1,-15,1097,6,4,118,448,15,19,11,31,28,25,0.843956,0.351287954,1.832508913
474,0.131578947,4,21,11,76,15,12,8,3,12,949,11,1,4.6738,30,0.1556,0.3684,0,0,0,-34,1174,5,4,814,800,10,27,7,23,35,25,1,0.382185648,2.079181246
692,0.030075188,4,21,15,76,16,14,6,3,14,1136,14,3,4.7967,15,0.125,0.3636,0,0,0,-30,211,5,4,710,999,23,38,25,41,60,21,0.979714,0.519778664,1.799340549
1214,0.025062657,4,14,12,407,19,14,6,2,14,670,6,5,3.962,7,0.1905,0.6667,0,0,0,-220,526,5,3,421,620,16,19,13,23,27,13,0.984806,0.354990774,1.414973348
727,0.04048583,4,24,16,203,15,8,12,3,10,1080,11,2,4.6859,9,0.039,0.5,0,0,0,144,266,1,5,75,1755,74,39,54,29,34,22,0.00204613,0.514734631,2.068185862
37,0.04048583,4,24,1,152,11,11,9,3,11,500,12,31,3.677,10,0.0769,0.1,0,0,1,-1907,98,1,5,118,221,6,9,1,18,13,15,0.00126209,0.487821565,1.51851394
707,0.175438596,4,21,13,76,16,14,6,2,14,903,9,4,4.6473,20,0.1591,0.5385,0,0,0,-33,57,5,4,1312,929,14,42,19,32,56,22,0.00657374,0.29259424,3.387923467
12,1.052631579,4,23,20,76,19,16,4,2,16,962,2,0,4.4618,8,0.0556,1,0,0,1,21,1223,7,4,353,1925,41,68,37,32,35,15,0.981327,0.422226886,2.909556029
729,0.116959064,4,24,14,65,12,8,12,3,8,2322,14,4,6.1458,16,0.0833,0.2222,0,0,1,-427,144,1,5,770,580,13,12,10,84,104,67,0.999997,0.377751217,1.86332286
77,0.15037594,4,26,11,435,18,14,6,3,14,477,8,0,3.6381,2,0.04,0.5,1,0,0,119,781,3,5,187,778,36,21,12,23,13,12,0.994622,0.390162816,2.012837225
733,0.019860973,4,25,8,441,17,11,9,3,11,990,8,0,4.755,1,0,0,0,0,0,17,1218,2,5,337,806,35,24,10,33,20,23,1,0.25781238,1.361727836
45,0.131578947,4,26,11,591,19,13,7,2,13,777,11,0,4.3261,9,0.0789,0.75,0,0,0,117,763,3,5,949,1406,34,18,26,34,18,15,0.995709,0.533145097,2.158362492
741,0.058479532,4,25,9,503,17,12,8,2,12,812,7,18,4.2373,7,0.0566,0.5,0,0,1,-5,1313,2,5,56,1297,23,38,18,32,28,29,0.0346857,0.560528075,1.505149978
691,0.526315789,4,25,9,503,14,13,7,3,13,1492,7,0,5.4268,13,0.12,0.4286,0,0,0,-4,1287,2,5,1433,881,33,29,32,62,32,37,4.17E-06,0.283643074,2.790285164
675,0.131578947,4,25,16,235,13,11,9,3,11,867,9,0,4.3548,8,0.0213,0.3333,0,0,0,214,220,2,5,770,1514,18,48,30,30,48,20,0.999674,0.727413299,1.977723605
21,0.263157895,4,26,13,235,15,15,5,3,15,1099,8,5,4.85,13,0.3333,0.0909,0,0,0,235,842,3,5,646,71,0,2,2,40,45,23,0.952858,0.559895816,2.056904851
672,1.052631579,4,26,7,152,14,10,10,3,10,676,9,0,4.0672,11,0.1304,0.3,0,0,0,-1852,1129,3,5,706,700,16,39,18,32,37,13,3.77E-08,0.362473373,2.357934847
670,0.526315789,4,25,6,152,10,11,9,3,11,1012,3,0,4.5813,6,0.04,0.1667,0,0,1,-1877,1077,2,5,1302,624,31,21,8,34,32,25,0.987013,0.265370424,1.740362689
682,0.263157895,4,26,7,152,16,13,7,3,13,902,2,3,4.6555,16,0.28,0.5833,0,0,0,-1852,1153,3,5,268,730,10,42,11,28,43,19,0.999636,0.425493518,2.198657087
679,1.052631579,4,25,10,377,8,8,12,3,8,825,8,5,4.3425,7,0.0667,0.2,0,0,1,25,1300,2,5,1130,663,4,25,11,17,37,24,0.194991,0.510687367,2.004321374
711,0.058479532,4,25,10,377,13,8,12,3,8,1010,10,24,4.845,13,0.0667,0.25,0,0,1,25,1317,2,5,1051,1010,14,38,25,29,47,27,0.999983,0.190630437,1.73239376
687,0.350877193,4,26,15,145,14,13,7,3,13,702,6,5,4.0478,16,0.082,0.4545,0,0,0,44,190,3,5,1323,1768,43,111,42,20,45,13,0.0823394,0.547476292,2.870988814
157,0.526315789,4,27,13,145,18,15,5,2,15,927,15,1,4.3451,8,0.0278,0.2,0,0,0,66,973,4,5,1156,1784,72,23,64,53,28,32,0.959657,0.491490979,2.951823035
678,0.263157895,4,27,7,152,15,11,9,3,11,597,7,5,3.7841,19,0.1,0.1875,0,0,0,-1828,1124,4,5,815,972,29,38,20,18,26,20,1,0.442396268,1.653212514
686,1.052631579,4,27,8,152,14,9,11,3,9,684,8,3,4.2045,1,0,0,0,0,0,-1827,1218,4,5,449,934,20,56,26,20,24,29,0.992396,0.39839601,2.925312092
675,1.052631579,4,27,10,152,9,11,9,3,11,897,14,2,4.515,15,0.2632,0.3846,0,0,0,-1825,1319,4,5,706,609,13,41,13,45,41,22,0.00149154,0.512434785,1.954242509
674,1.052631579,4,27,7,152,13,9,11,3,9,621,12,2,3.7871,15,0.2069,0.5455,0,0,1,-1828,1124,4,5,706,867,38,39,14,21,35,27,0.000557647,0.467352474,2.350248018
827,0.033955857,4,26,13,152,14,10,10,3,10,1207,5,1,4.7294,34,0.1471,0.2381,0,0,0,-1846,194,3,5,1302,849,16,52,19,48,77,36,0.999997,0.439009959,1.799340549
674,0.15037594,4,27,8,152,17,18,2,2,18,647,5,7,3.901,4,0.1429,1,0,0,0,-1827,1189,4,5,268,977,19,39,28,33,34,18,0.99996,0.49710676,2.808210973
697,0.032894737,4,25,11,152,18,14,6,2,14,1289,6,4,4.8092,22,0.1622,0.4615,0,0,0,-1872,1412,2,5,532,914,18,49,22,50,59,31,1,0.68567413,2.1430148
739,0.15037594,4,25,12,152,15,13,7,3,13,1043,2,0,4.628,24,0.2051,0.5333,0,0,0,-1872,22,2,5,329,807,26,35,22,44,47,29,0.997815,0.291754739,2.374748346
677,1.052631579,4,27,10,152,13,12,8,3,12,525,6,1,3.5781,8,0,0,0,0,0,-1825,1301,4,5,329,711,29,29,5,21,26,8,0.000106542,0.327152855,3.002597981
341,1.052631579,4,27,9,152,16,15,5,2,15,572,6,3,3.9834,7,0.0308,0.2857,0,0,0,-1826,910,4,5,1505,1639,32,83,39,17,18,24,0.999876,0.631997797,3.500510911
678,0.061919505,4,27,15,152,12,10,10,3,10,657,9,6,3.8761,17,0.0694,0.4167,1,0,0,-1820,149,4,5,1355,1890,42,86,47,34,27,22,0.990761,0.496164604,1.591064607
677,0.526315789,4,27,10,152,15,12,8,3,12,520,12,3,3.7632,12,0.0769,0.2857,0,0,0,-1825,1306,4,5,770,577,3,18,3,16,32,19,0.0185679,0.478497629,2.404833717
710,0.001049483,4,27,8,152,14,12,8,3,12,589,2,4,3.973,5,0.1538,0.4,0,0,1,-1827,1241,4,5,1302,465,4,22,11,21,23,20,4.22E-05,0.14367393,1.361727836
691,1.052631579,4,27,8,152,16,17,3,2,17,739,14,3,4.1731,10,0.1176,0.5714,0,0,0,-1828,1177,4,5,1302,952,16,44,18,37,33,28,1.47E-06,0.321146185,2.064457989
670,0.210526316,4,27,6,152,14,11,9,2,11,695,5,6,4.0072,16,0.0633,0.4167,0,0,1,-1829,1071,4,5,39,1752,18,54,21,23,26,21,0.0998443,0.266899066,1.579783597
718,0.526315789,4,27,12,152,16,15,5,2,15,1220,14,6,4.7652,17,0.1176,0.7273,0,0,1,-1823,42,4,5,134,1974,54,91,30,52,54,39,0.00270553,0.639754177,3.001300933
45,0.210526316,4,28,13,152,9,11,9,3,11,494,6,1,3.6746,9,0.1154,0.4286,0,0,0,-1798,854,5,5,117,618,14,21,10,25,20,10,2.36E-05,0.674244204,2.491361694
676,0.526315789,4,27,7,152,16,10,10,3,10,453,7,0,3.6933,6,0.1364,0.75,0,0,0,-1828,1128,4,5,1429,872,28,37,15,15,32,11,0.999377,0.394555185,2.292256071
270,0.350877193,4,27,9,152,11,9,11,3,9,977,5,2,4.585,22,0.1463,0.4286,0,0,0,-1826,837,4,5,770,1612,23,52,33,28,38,31,1,0.329498318,2.810904281
698,0.210526316,4,27,8,152,13,10,10,3,10,1033,3,4,4.5007,21,0.1923,0.3333,0,0,0,-1827,1228,4,5,333,1127,23,72,32,68,53,25,0.988559,0.492246116,2.155336037
673,0.006538084,4,28,9,152,18,15,5,3,15,289,2,9,3.0905,6,0,0,0,0,0,-1802,1227,5,5,68,303,6,16,10,15,22,5,0.0793558,0.75343861,1.361727836
111,0.526315789,4,28,8,152,15,12,8,2,12,602,11,6,3.8441,9,0.0385,0.25,0,0,0,-1803,626,5,5,520,1278,66,14,46,30,15,32,0.0261026,0.301735098,2.557507202
741,0.028449502,4,28,14,377,17,12,8,3,12,536,6,6,3.7699,4,0.0556,0.3333,0,0,0,102,195,5,5,421,461,12,3,12,32,14,19,0.99923,0.176419828,1.431363764
684,0.065789474,4,28,10,152,13,14,6,2,14,672,10,3,3.9178,17,0.1556,0.5385,0,0,1,-1801,1333,5,5,706,712,24,33,15,17,27,22,1.80E-05,0.589384421,1.707570176
67,0.04576659,4,29,8,152,18,15,5,2,15,1086,10,2,4.599,5,0.0123,0.3333,0,0,0,-1780,547,6,5,574,1254,11,35,20,38,49,25,0.999884,0.287479145,1.792391689
690,0.526315789,4,25,13,152,14,12,8,2,12,648,4,2,3.9678,7,0.0303,0.3333,0,0,0,-1870,58,2,5,1355,1532,34,76,33,21,31,23,0.993472,0.567990889,1.908485019
683,0.014825797,4,28,6,152,19,14,6,3,14,749,6,6,4.3239,2,0,0,0,0,0,-1805,1061,5,5,268,545,6,11,16,29,39,18,1.90E-06,0.455403888,1.462397998
680,0.526315789,4,28,14,152,17,14,6,3,14,833,11,1,4.1254,9,0.0345,0.125,0,0,0,-1797,92,5,5,1197,850,42,49,19,40,30,15,0.994167,0.327329466,2.457881897
773,0.026315789,4,28,14,152,12,9,11,3,9,691,2,2,3.922,14,0.1,0.3,0,0,0,-1797,184,5,5,538,717,25,37,11,28,32,24,0.999135,0.497086867,1.748188027
506,1.052631579,4,28,9,152,13,10,10,3,10,878,6,8,4.3223,11,0.0667,0.5,1,0,1,-1802,1063,5,5,1134,1964,15,45,24,34,19,21,0.998963,0.613836874,3.055760465
698,0.061919505,4,29,7,152,13,13,7,3,13,674,8,2,4.0075,17,0.0928,0.5294,0,0,0,-1780,1149,6,5,805,3101,52,112,54,41,36,22,0.980942,0.667910025,2.737192643
150,0.210526316,4,28,13,152,16,13,7,3,13,934,8,0,4.5059,3,0.0179,0.3333,0,0,1,-1799,930,5,5,1423,1963,44,88,49,30,52,27,0.999847,0.57609362,3.014520539
664,1.052631579,4,29,10,152,12,9,11,3,9,669,6,0,3.7847,15,0.2333,0.5833,0,0,1,-1777,1280,6,5,589,746,22,38,18,27,32,11,0.0582547,0.440590944,2.46686762
399,0.055401662,4,29,13,152,12,9,11,3,9,631,13,4,4.0189,11,0.0714,0.4444,0,0,0,-1775,1179,6,5,1006,1561,39,31,38,18,27,25,1,0.668577907,1.505149978
466,0.01814882,4,29,15,152,15,14,6,3,14,508,13,18,3.7228,5,0.05,0.75,0,0,0,-1772,1397,6,5,702,1163,22,57,25,27,19,21,0.957469,0.411969844,1.342422681
120,0.15037594,4,27,15,152,13,10,10,3,10,430,6,2,3.5205,4,0,0,0,0,0,-1820,1051,4,5,326,1352,33,37,31,19,19,9,0.981178,0.602475002,2.103803721
530,0.061919505,4,30,12,152,16,15,5,3,15,422,5,7,3.3945,3,0.0455,0.3333,0,0,0,-1752,1250,7,5,504,461,4,8,3,20,22,9,0.422529,0.330090272,1.414973348
689,0.07518797,4,29,11,152,19,16,4,2,16,1021,10,2,4.7225,11,0.1351,0.625,0,0,0,-1776,1361,6,5,618,820,21,37,16,30,50,18,0.89768,0.277001671,2.610660163
29,0.175438596,4,29,11,152,18,13,7,3,13,1073,8,0,4.8412,8,0.037,0.125,0,0,0,-1777,689,6,5,1273,1465,26,50,23,30,36,24,0.999998,0.277541355,2.413299764
208,0.055401662,4,30,17,152,13,9,11,3,9,398,3,7,3.3962,5,0,0,0,0,1,-1746,1263,7,5,86,944,15,23,16,29,15,8,2.95E-06,0.425793285,1.505149978
71,0.15037594,4,29,10,152,17,17,3,2,17,1160,21,15,4.5672,19,0.1613,0.5556,0,0,0,-1778,671,6,5,101,779,27,8,30,60,39,49,0.998821,0.360023103,1.86923172
721,0.028449502,4,30,11,152,17,11,9,3,11,1030,9,7,4.4445,2,0.0455,0.5,1,0,0,-1752,1406,7,5,1090,638,20,30,12,36,51,35,0.96606,0.351773241,2.08278537
716,0.008488964,4,29,11,18,13,9,11,3,9,734,3,1,4.0617,27,0.1053,0.2,0,0,0,32,1389,6,5,895,826,26,18,35,41,24,31,0.999997,0.430065286,1.322219295
44,0.010121457,5,1,4,435,11,10,10,3,10,594,5,1,3.9215,9,0.0625,0.2,0,0,0,232,331,1,1,1456,263,1,9,1,18,34,14,0.999999,0.512453294,1.322219295
699,0.526315789,4,30,15,516,12,10,10,3,10,1006,7,10,4.8057,14,0.0702,0.5714,0,0,0,288,159,7,5,701,835,16,33,8,27,34,36,0.00238765,0.367958923,2.359835482
723,1.052631579,4,29,8,516,15,13,7,2,13,1286,9,2,4.7724,6,0.0667,0.2,0,0,0,258,1257,6,5,320,664,22,15,23,54,37,41,0.67929,0.265849688,2.136720567
179,0.15037594,5,1,13,152,16,12,8,3,12,657,8,5,3.9443,12,0.1034,0.3333,1,0,1,-1726,1016,1,1,1302,848,6,63,14,32,41,18,0.0588506,0.428594445,2
685,0.04048583,4,30,15,516,18,17,3,2,17,932,11,1,4.7004,3,0.0769,1,0,0,0,288,188,7,5,227,804,5,19,10,47,22,38,0.999986,0.244853029,1.897627091
757,0.350877193,4,30,12,516,12,10,10,3,10,612,10,11,3.8944,8,0,0,0,0,0,286,96,7,5,1,0,0,0,0,23,30,21,0.614307,0.261069305,1.763427994
683,0.009930487,4,29,6,152,13,12,8,3,12,1122,7,1,4.8537,32,0.4091,0.4286,0,0,1,-1781,1102,6,5,1302,882,20,50,23,50,62,22,0.978278,0.673930878,1.322219295
18,0.15037594,5,2,8,152,14,11,9,3,11,1452,31,1,5.0486,25,0.0833,0.1875,0,0,1,-1708,498,2,1,1216,1029,34,27,28,69,59,40,0.999993,0.474223543,2.78604121
113,0.04048583,5,2,12,152,18,12,8,3,12,566,6,12,3.8168,2,0,0,0,0,0,-1704,833,2,1,1191,232,1,8,2,14,37,15,1,0.555529748,1.826074803
3,0.526315789,5,2,15,152,12,7,13,3,9,679,5,2,4.1665,6,0.02,0.4,0,0,1,-1701,909,2,1,268,3217,85,158,89,29,22,19,0.999992,0.400444471,2.899273187
683,1.052631579,5,2,6,152,13,12,8,3,12,1104,4,1,4.5633,14,0.0357,0.2,0,0,1,-1709,1101,2,1,185,941,34,42,26,67,43,46,0.0548333,0.492042776,2.281033367
25,0.15037594,5,2,20,152,13,10,10,3,10,983,4,2,4.3607,40,0.0882,0.1364,0,0,0,-1695,1261,2,1,1601,743,25,32,22,53,56,28,0.391446,0.227357863,2.424881637
681,0.210526316,5,2,11,516,14,12,8,3,12,597,7,1,3.9217,3,0.0357,0.3333,0,0,1,332,1348,2,1,118,873,9,21,11,16,25,12,0.999996,0.339042101,2.276461804
688,1.052631579,5,2,7,516,13,14,6,3,14,702,21,2,4.2334,6,0.0769,0.3333,0,0,0,329,1163,2,1,397,694,24,22,20,39,17,37,1,0.347357277,1.959041392
